CustomerKey,OrderDate,SalesAmount,TotalProductCost,SalesOrderLineNumber,OrderQuantity
28362,19-04-2011,3578.27,2171.2942,1,1
28583,19-04-2011,3578.27,2171.2942,1,1
17927,19-04-2011,3578.27,2171.2942,1,1
17725,19-04-2011,3578.27,2171.2942,1,1
14165,20-04-2011,3578.27,2171.2942,1,1
28270,20-04-2011,3578.27,2171.2942,1,1
28580,20-04-2011,3578.27,2171.2942,1,1
28573,21-04-2011,3578.27,2171.2942,1,1
26630,21-04-2011,699.0982,413.1463,1,1
11076,21-04-2011,3399.99,1912.1544,1,1
17909,21-04-2011,3578.27,2171.2942,1,1
14195,22-04-2011,3578.27,2171.2942,1,1
12261,22-04-2011,3578.27,2171.2942,1,1
22118,22-04-2011,3578.27,2171.2942,1,1
14599,22-04-2011,699.0982,413.1463,1,1
17370,22-04-2011,3578.27,2171.2942,1,1
13697,24-04-2011,3578.27,2171.2942,1,1
17478,25-04-2011,3578.27,2171.2942,1,1
17914,25-04-2011,3578.27,2171.2942,1,1
12265,26-04-2011,3578.27,2171.2942,1,1
28264,26-04-2011,3578.27,2171.2942,1,1
28293,26-04-2011,3578.27,2171.2942,1,1
28294,26-04-2011,3578.27,2171.2942,1,1
28295,26-04-2011,3578.27,2171.2942,1,1
20164,26-04-2011,699.0982,413.1463,1,1
17923,26-04-2011,3578.27,2171.2942,1,1
17926,26-04-2011,3578.27,2171.2942,1,1
17513,26-04-2011,3578.27,2171.2942,1,1
25560,26-04-2011,699.0982,413.1463,1,1
28196,27-04-2011,3578.27,2171.2942,1,1
28247,27-04-2011,3578.27,2171.2942,1,1
28288,27-04-2011,3578.27,2171.2942,1,1
20150,27-04-2011,699.0982,413.1463,1,1
17918,27-04-2011,3578.27,2171.2942,1,1
14155,28-04-2011,3578.27,2171.2942,1,1
19340,28-04-2011,699.0982,413.1463,1,1
22120,28-04-2011,3578.27,2171.2942,1,1
14613,28-04-2011,699.0982,413.1463,1,1
26640,28-04-2011,699.0982,413.1463,1,1
11070,28-04-2011,3399.99,1912.1544,1,1
11075,28-04-2011,3374.99,1898.0944,1,1
17734,28-04-2011,3578.27,2171.2942,1,1
17735,28-04-2011,3578.27,2171.2942,1,1
25561,28-04-2011,699.0982,413.1463,1,1
13685,29-04-2011,3578.27,2171.2942,1,1
28255,29-04-2011,3578.27,2171.2942,1,1
14601,29-04-2011,699.0982,413.1463,1,1
11101,29-04-2011,3399.99,1912.1544,1,1
17913,29-04-2011,3578.27,2171.2942,1,1
17922,29-04-2011,3578.27,2171.2942,1,1
17726,29-04-2011,3578.27,2171.2942,1,1
29391,30-04-2011,3374.99,1898.0944,1,1
25891,30-04-2011,3374.99,1898.0944,1,1
29448,01-05-2011,3399.99,1912.1544,1,1
28664,01-05-2011,3578.27,2171.2942,1,1
25917,01-05-2011,3399.99,1912.1544,1,1
11107,01-05-2011,3374.99,1898.0944,1,1
11110,01-05-2011,3399.99,1912.1544,1,1
28660,01-05-2011,3578.27,2171.2942,1,1
28667,02-05-2011,3578.27,2171.2942,1,1
28653,02-05-2011,3578.27,2171.2942,1,1
28662,02-05-2011,3578.27,2171.2942,1,1
13782,03-05-2011,3578.27,2171.2942,1,1
11108,03-05-2011,3374.99,1898.0944,1,1
11134,03-05-2011,3399.99,1912.1544,1,1
18210,03-05-2011,3578.27,2171.2942,1,1
28671,04-05-2011,3578.27,2171.2942,1,1
28790,04-05-2011,3578.27,2171.2942,1,1
28794,04-05-2011,3578.27,2171.2942,1,1
28627,04-05-2011,3578.27,2171.2942,1,1
26683,04-05-2011,699.0982,413.1463,1,1
11104,04-05-2011,3399.99,1912.1544,1,1
13795,05-05-2011,3578.27,2171.2942,1,1
17987,05-05-2011,699.0982,413.1463,1,1
28761,05-05-2011,3578.27,2171.2942,1,1
28645,05-05-2011,3578.27,2171.2942,1,1
18250,05-05-2011,3578.27,2171.2942,1,1
11124,05-05-2011,3399.99,1912.1544,1,1
18238,05-05-2011,3578.27,2171.2942,1,1
12290,06-05-2011,3578.27,2171.2942,1,1
29400,06-05-2011,3374.99,1898.0944,1,1
28792,06-05-2011,3578.27,2171.2942,1,1
18243,06-05-2011,3578.27,2171.2942,1,1
11117,06-05-2011,3399.99,1912.1544,1,1
14702,07-05-2011,3578.27,2171.2942,1,1
20167,07-05-2011,699.0982,413.1463,1,1
19364,07-05-2011,699.0982,413.1463,1,1
28672,07-05-2011,3578.27,2171.2942,1,1
28772,07-05-2011,3578.27,2171.2942,1,1
28774,07-05-2011,3578.27,2171.2942,1,1
18200,07-05-2011,3578.27,2171.2942,1,1
18220,07-05-2011,3578.27,2171.2942,1,1
18241,07-05-2011,3578.27,2171.2942,1,1
13778,08-05-2011,3578.27,2171.2942,1,1
28675,08-05-2011,3578.27,2171.2942,1,1
28628,08-05-2011,3578.27,2171.2942,1,1
28650,08-05-2011,3578.27,2171.2942,1,1
28654,08-05-2011,3578.27,2171.2942,1,1
28655,08-05-2011,3578.27,2171.2942,1,1
28666,08-05-2011,3578.27,2171.2942,1,1
18205,08-05-2011,3578.27,2171.2942,1,1
13789,09-05-2011,3578.27,2171.2942,1,1
18204,09-05-2011,3578.27,2171.2942,1,1
18217,09-05-2011,3578.27,2171.2942,1,1
13771,09-05-2011,3578.27,2171.2942,1,1
12301,10-05-2011,3578.27,2171.2942,1,1
19357,10-05-2011,699.0982,413.1463,1,1
28658,10-05-2011,3578.27,2171.2942,1,1
18272,10-05-2011,3578.27,2171.2942,1,1
11109,10-05-2011,3374.99,1898.0944,1,1
11356,10-05-2011,3374.99,1898.0944,1,1
18209,10-05-2011,3578.27,2171.2942,1,1
28765,11-05-2011,3578.27,2171.2942,1,1
28629,11-05-2011,3578.27,2171.2942,1,1
18196,11-05-2011,3578.27,2171.2942,1,1
18203,11-05-2011,3578.27,2171.2942,1,1
18213,11-05-2011,3578.27,2171.2942,1,1
18218,11-05-2011,3578.27,2171.2942,1,1
14705,12-05-2011,3578.27,2171.2942,1,1
28644,12-05-2011,3578.27,2171.2942,1,1
28651,12-05-2011,3578.27,2171.2942,1,1
14617,12-05-2011,699.0982,413.1463,1,1
18246,12-05-2011,3578.27,2171.2942,1,1
18255,12-05-2011,3578.27,2171.2942,1,1
25567,12-05-2011,699.0982,413.1463,1,1
12280,13-05-2011,3578.27,2171.2942,1,1
12279,13-05-2011,3578.27,2171.2942,1,1
11344,13-05-2011,3399.99,1912.1544,1,1
29449,13-05-2011,3399.99,1912.1544,1,1
28770,13-05-2011,3578.27,2171.2942,1,1
25916,13-05-2011,3399.99,1912.1544,1,1
25924,13-05-2011,3399.99,1912.1544,1,1
11147,13-05-2011,3374.99,1898.0944,1,1
14720,14-05-2011,3578.27,2171.2942,1,1
28407,14-05-2011,3374.99,1898.0944,1,1
20170,14-05-2011,699.0982,413.1463,1,1
28619,14-05-2011,3578.27,2171.2942,1,1
11105,14-05-2011,3399.99,1912.1544,1,1
18275,14-05-2011,3578.27,2171.2942,1,1
11120,14-05-2011,3374.99,1898.0944,1,1
18201,14-05-2011,3578.27,2171.2942,1,1
18208,14-05-2011,3578.27,2171.2942,1,1
28775,15-05-2011,3578.27,2171.2942,1,1
14639,15-05-2011,699.0982,413.1463,1,1
11151,15-05-2011,3374.99,1898.0944,1,1
18212,15-05-2011,3578.27,2171.2942,1,1
18222,15-05-2011,3578.27,2171.2942,1,1
25564,15-05-2011,699.0982,413.1463,1,1
28763,16-05-2011,3578.27,2171.2942,1,1
28795,16-05-2011,3578.27,2171.2942,1,1
28621,16-05-2011,3578.27,2171.2942,1,1
25942,16-05-2011,3374.99,1898.0944,1,1
18245,16-05-2011,3578.27,2171.2942,1,1
18268,16-05-2011,3578.27,2171.2942,1,1
18207,16-05-2011,3578.27,2171.2942,1,1
13790,17-05-2011,3578.27,2171.2942,1,1
28635,17-05-2011,3578.27,2171.2942,1,1
25566,17-05-2011,699.0982,413.1463,1,1
18198,17-05-2011,3578.27,2171.2942,1,1
22233,18-05-2011,3578.27,2171.2942,1,1
22121,18-05-2011,3578.27,2171.2942,1,1
11106,18-05-2011,3399.99,1912.1544,1,1
12296,19-05-2011,3578.27,2171.2942,1,1
17982,19-05-2011,699.0982,413.1463,1,1
28797,19-05-2011,3578.27,2171.2942,1,1
28799,19-05-2011,3578.27,2171.2942,1,1
28643,19-05-2011,3578.27,2171.2942,1,1
18249,19-05-2011,3578.27,2171.2942,1,1
14712,20-05-2011,3578.27,2171.2942,1,1
20172,20-05-2011,699.0982,413.1463,1,1
18244,20-05-2011,3578.27,2171.2942,1,1
18269,20-05-2011,3578.27,2171.2942,1,1
11111,20-05-2011,3399.99,1912.1544,1,1
28414,21-05-2011,3399.99,1912.1544,1,1
28670,21-05-2011,3578.27,2171.2942,1,1
28676,21-05-2011,3578.27,2171.2942,1,1
22232,21-05-2011,3578.27,2171.2942,1,1
19855,21-05-2011,3399.99,1912.1544,1,1
18254,21-05-2011,3578.27,2171.2942,1,1
18219,22-05-2011,3578.27,2171.2942,1,1
25565,22-05-2011,699.0982,413.1463,1,1
22234,23-05-2011,3578.27,2171.2942,1,1
28769,23-05-2011,3578.27,2171.2942,1,1
14636,23-05-2011,699.0982,413.1463,1,1
18260,23-05-2011,3578.27,2171.2942,1,1
12300,24-05-2011,3578.27,2171.2942,1,1
29403,24-05-2011,3374.99,1898.0944,1,1
28678,24-05-2011,3578.27,2171.2942,1,1
28618,24-05-2011,3578.27,2171.2942,1,1
28649,24-05-2011,3578.27,2171.2942,1,1
25909,24-05-2011,3374.99,1898.0944,1,1
18240,24-05-2011,3578.27,2171.2942,1,1
28674,25-05-2011,3578.27,2171.2942,1,1
18248,25-05-2011,3578.27,2171.2942,1,1
11112,25-05-2011,3374.99,1898.0944,1,1
22128,26-05-2011,3578.27,2171.2942,1,1
28657,26-05-2011,3578.27,2171.2942,1,1
22182,26-05-2011,3578.27,2171.2942,1,1
22230,26-05-2011,3578.27,2171.2942,1,1
14616,26-05-2011,699.0982,413.1463,1,1
18239,26-05-2011,3578.27,2171.2942,1,1
14700,27-05-2011,3578.27,2171.2942,1,1
28625,27-05-2011,3578.27,2171.2942,1,1
26643,27-05-2011,699.0982,413.1463,1,1
13774,28-05-2011,3578.27,2171.2942,1,1
29410,28-05-2011,3399.99,1912.1544,1,1
28665,28-05-2011,3578.27,2171.2942,1,1
25910,28-05-2011,3399.99,1912.1544,1,1
14614,28-05-2011,699.0982,413.1463,1,1
18273,28-05-2011,3578.27,2171.2942,1,1
11126,28-05-2011,3399.99,1912.1544,1,1
12307,29-05-2011,3578.27,2171.2942,1,1
14697,29-05-2011,3578.27,2171.2942,1,1
28661,29-05-2011,3578.27,2171.2942,1,1
18251,29-05-2011,3578.27,2171.2942,1,1
18214,29-05-2011,3578.27,2171.2942,1,1
12285,30-05-2011,3578.27,2171.2942,1,1
28673,30-05-2011,3578.27,2171.2942,1,1
14634,30-05-2011,699.0982,413.1463,1,1
18242,30-05-2011,3578.27,2171.2942,1,1
18252,30-05-2011,3578.27,2171.2942,1,1
18202,30-05-2011,3578.27,2171.2942,1,1
12383,31-05-2011,3578.27,2171.2942,1,1
28829,31-05-2011,3578.27,2171.2942,1,1
29011,31-05-2011,3578.27,2171.2942,1,1
18452,31-05-2011,3578.27,2171.2942,1,1
11365,31-05-2011,3374.99,1898.0944,1,1
13836,01-06-2011,3578.27,2171.2942,1,1
20552,01-06-2011,699.0982,413.1463,1,1
29126,01-06-2011,3578.27,2171.2942,1,1
22732,01-06-2011,3578.27,2171.2942,1,1
28988,01-06-2011,3578.27,2171.2942,1,1
18695,01-06-2011,3578.27,2171.2942,1,1
18281,01-06-2011,3578.27,2171.2942,1,1
11444,01-06-2011,3374.99,1898.0944,1,1
12321,02-06-2011,3578.27,2171.2942,1,1
14777,02-06-2011,3578.27,2171.2942,1,1
28827,02-06-2011,3578.27,2171.2942,1,1
28853,02-06-2011,3578.27,2171.2942,1,1
25972,02-06-2011,3374.99,1898.0944,1,1
25975,02-06-2011,3399.99,1912.1544,1,1
18486,02-06-2011,3578.27,2171.2942,1,1
18488,02-06-2011,3578.27,2171.2942,1,1
18694,02-06-2011,3578.27,2171.2942,1,1
18309,02-06-2011,3578.27,2171.2942,1,1
12308,03-06-2011,3578.27,2171.2942,1,1
25973,03-06-2011,3399.99,1912.1544,1,1
28997,03-06-2011,3578.27,2171.2942,1,1
14643,03-06-2011,699.0982,413.1463,1,1
18337,03-06-2011,3578.27,2171.2942,1,1
29467,04-06-2011,3374.99,1898.0944,1,1
28804,04-06-2011,3578.27,2171.2942,1,1
28842,04-06-2011,3578.27,2171.2942,1,1
25952,04-06-2011,3374.99,1898.0944,1,1
18338,04-06-2011,3578.27,2171.2942,1,1
18465,04-06-2011,3578.27,2171.2942,1,1
13808,05-06-2011,3578.27,2171.2942,1,1
14138,05-06-2011,3578.27,2171.2942,1,1
28825,05-06-2011,3578.27,2171.2942,1,1
28857,05-06-2011,3578.27,2171.2942,1,1
18335,05-06-2011,3578.27,2171.2942,1,1
14140,06-06-2011,3578.27,2171.2942,1,1
29058,06-06-2011,3578.27,2171.2942,1,1
29139,06-06-2011,3578.27,2171.2942,1,1
28845,06-06-2011,3578.27,2171.2942,1,1
18334,06-06-2011,3578.27,2171.2942,1,1
11445,06-06-2011,3399.99,1912.1544,1,1
28418,07-06-2011,3374.99,1898.0944,1,1
17996,07-06-2011,699.0982,413.1463,1,1
19417,07-06-2011,699.0982,413.1463,1,1
22299,07-06-2011,3578.27,2171.2942,1,1
29128,07-06-2011,3578.27,2171.2942,1,1
19874,07-06-2011,3374.99,1898.0944,1,1
29004,07-06-2011,3578.27,2171.2942,1,1
26692,07-06-2011,699.0982,413.1463,1,1
14651,07-06-2011,699.0982,413.1463,1,1
18484,07-06-2011,3578.27,2171.2942,1,1
18487,07-06-2011,3578.27,2171.2942,1,1
18495,07-06-2011,3578.27,2171.2942,1,1
18693,07-06-2011,3578.27,2171.2942,1,1
18288,07-06-2011,3578.27,2171.2942,1,1
18457,07-06-2011,3578.27,2171.2942,1,1
18467,07-06-2011,3578.27,2171.2942,1,1
11364,07-06-2011,3374.99,1898.0944,1,1
11372,07-06-2011,3374.99,1898.0944,1,1
11443,07-06-2011,3374.99,1898.0944,1,1
14793,08-06-2011,3578.27,2171.2942,1,1
28852,08-06-2011,3578.27,2171.2942,1,1
18700,08-06-2011,3578.27,2171.2942,1,1
18301,08-06-2011,3578.27,2171.2942,1,1
11363,08-06-2011,3399.99,1912.1544,1,1
29111,09-06-2011,3578.27,2171.2942,1,1
28828,09-06-2011,3578.27,2171.2942,1,1
18004,10-06-2011,699.0982,413.1463,1,1
29048,10-06-2011,3578.27,2171.2942,1,1
29056,10-06-2011,3578.27,2171.2942,1,1
29136,10-06-2011,3578.27,2171.2942,1,1
28807,10-06-2011,3578.27,2171.2942,1,1
28833,10-06-2011,3578.27,2171.2942,1,1
18470,10-06-2011,3578.27,2171.2942,1,1
18496,10-06-2011,3578.27,2171.2942,1,1
18703,10-06-2011,3578.27,2171.2942,1,1
18296,10-06-2011,3578.27,2171.2942,1,1
18308,10-06-2011,3578.27,2171.2942,1,1
14833,11-06-2011,3578.27,2171.2942,1,1
29108,11-06-2011,3578.27,2171.2942,1,1
28821,11-06-2011,3578.27,2171.2942,1,1
28838,11-06-2011,3578.27,2171.2942,1,1
11351,12-06-2011,3374.99,1898.0944,1,1
11381,12-06-2011,3399.99,1912.1544,1,1
28847,12-06-2011,3578.27,2171.2942,1,1
22267,12-06-2011,3578.27,2171.2942,1,1
28856,12-06-2011,3578.27,2171.2942,1,1
25943,12-06-2011,3374.99,1898.0944,1,1
25951,12-06-2011,3374.99,1898.0944,1,1
25964,12-06-2011,3399.99,1912.1544,1,1
18696,12-06-2011,3578.27,2171.2942,1,1
18307,12-06-2011,3578.27,2171.2942,1,1
11353,12-06-2011,3374.99,1898.0944,1,1
14778,13-06-2011,3578.27,2171.2942,1,1
12332,13-06-2011,3578.27,2171.2942,1,1
13829,13-06-2011,3578.27,2171.2942,1,1
18284,13-06-2011,3578.27,2171.2942,1,1
11359,13-06-2011,3374.99,1898.0944,1,1
13822,14-06-2011,3578.27,2171.2942,1,1
14832,14-06-2011,3578.27,2171.2942,1,1
19415,14-06-2011,699.0982,413.1463,1,1
29032,14-06-2011,3578.27,2171.2942,1,1
28840,14-06-2011,3578.27,2171.2942,1,1
25969,14-06-2011,3399.99,1912.1544,1,1
25976,14-06-2011,3374.99,1898.0944,1,1
28966,14-06-2011,3578.27,2171.2942,1,1
18468,14-06-2011,3578.27,2171.2942,1,1
18491,14-06-2011,3578.27,2171.2942,1,1
18461,14-06-2011,3578.27,2171.2942,1,1
18463,14-06-2011,3578.27,2171.2942,1,1
13842,15-06-2011,3578.27,2171.2942,1,1
29466,15-06-2011,3374.99,1898.0944,1,1
29017,15-06-2011,3578.27,2171.2942,1,1
14648,15-06-2011,699.0982,413.1463,1,1
18489,15-06-2011,3578.27,2171.2942,1,1
18277,15-06-2011,3578.27,2171.2942,1,1
18336,15-06-2011,3578.27,2171.2942,1,1
28830,16-06-2011,3578.27,2171.2942,1,1
18493,16-06-2011,3578.27,2171.2942,1,1
25706,16-06-2011,699.0982,413.1463,1,1
11448,16-06-2011,3374.99,1898.0944,1,1
14843,17-06-2011,3578.27,2171.2942,1,1
12398,17-06-2011,3578.27,2171.2942,1,1
29110,17-06-2011,3578.27,2171.2942,1,1
28849,17-06-2011,3578.27,2171.2942,1,1
18303,17-06-2011,3578.27,2171.2942,1,1
18276,17-06-2011,3578.27,2171.2942,1,1
14771,18-06-2011,3578.27,2171.2942,1,1
12333,18-06-2011,3578.27,2171.2942,1,1
29044,18-06-2011,3578.27,2171.2942,1,1
22251,18-06-2011,3578.27,2171.2942,1,1
28851,18-06-2011,3578.27,2171.2942,1,1
28993,18-06-2011,3578.27,2171.2942,1,1
18490,18-06-2011,3578.27,2171.2942,1,1
18697,18-06-2011,3578.27,2171.2942,1,1
18701,18-06-2011,3578.27,2171.2942,1,1
25568,18-06-2011,699.0982,413.1463,1,1
25707,18-06-2011,699.0982,413.1463,1,1
25710,18-06-2011,699.0982,413.1463,1,1
11357,18-06-2011,3374.99,1898.0944,1,1
11446,18-06-2011,3399.99,1912.1544,1,1
12395,19-06-2011,3578.27,2171.2942,1,1
29474,19-06-2011,3374.99,1898.0944,1,1
28835,19-06-2011,3578.27,2171.2942,1,1
28843,19-06-2011,3578.27,2171.2942,1,1
25955,19-06-2011,3374.99,1898.0944,1,1
28859,19-06-2011,3578.27,2171.2942,1,1
28990,19-06-2011,3578.27,2171.2942,1,1
25709,19-06-2011,699.0982,413.1463,1,1
11449,19-06-2011,3374.99,1898.0944,1,1
22247,20-06-2011,3578.27,2171.2942,1,1
20173,20-06-2011,699.0982,413.1463,1,1
29019,20-06-2011,3578.27,2171.2942,1,1
22373,20-06-2011,3578.27,2171.2942,1,1
29060,20-06-2011,3578.27,2171.2942,1,1
28831,20-06-2011,3578.27,2171.2942,1,1
25974,20-06-2011,3399.99,1912.1544,1,1
14647,20-06-2011,699.0982,413.1463,1,1
14649,20-06-2011,699.0982,413.1463,1,1
18458,20-06-2011,3578.27,2171.2942,1,1
14794,21-06-2011,3578.27,2171.2942,1,1
19365,21-06-2011,699.0982,413.1463,1,1
22713,21-06-2011,3578.27,2171.2942,1,1
28820,21-06-2011,3578.27,2171.2942,1,1
28989,21-06-2011,3578.27,2171.2942,1,1
29016,21-06-2011,3578.27,2171.2942,1,1
18482,21-06-2011,3578.27,2171.2942,1,1
14776,22-06-2011,3578.27,2171.2942,1,1
28823,22-06-2011,3578.27,2171.2942,1,1
28824,22-06-2011,3578.27,2171.2942,1,1
29010,22-06-2011,3578.27,2171.2942,1,1
14652,22-06-2011,699.0982,413.1463,1,1
18469,22-06-2011,3578.27,2171.2942,1,1
18699,22-06-2011,3578.27,2171.2942,1,1
18462,22-06-2011,3578.27,2171.2942,1,1
29132,23-06-2011,3578.27,2171.2942,1,1
22252,23-06-2011,3578.27,2171.2942,1,1
29008,23-06-2011,3578.27,2171.2942,1,1
18692,23-06-2011,3578.27,2171.2942,1,1
25708,23-06-2011,699.0982,413.1463,1,1
12323,24-06-2011,3578.27,2171.2942,1,1
17999,24-06-2011,699.0982,413.1463,1,1
28854,24-06-2011,3578.27,2171.2942,1,1
14645,24-06-2011,699.0982,413.1463,1,1
18698,24-06-2011,3578.27,2171.2942,1,1
18464,24-06-2011,3578.27,2171.2942,1,1
11368,24-06-2011,3374.99,1898.0944,1,1
28805,25-06-2011,3578.27,2171.2942,1,1
28841,25-06-2011,3578.27,2171.2942,1,1
25970,25-06-2011,3374.99,1898.0944,1,1
28870,25-06-2011,3578.27,2171.2942,1,1
14646,25-06-2011,699.0982,413.1463,1,1
18485,25-06-2011,3578.27,2171.2942,1,1
18297,25-06-2011,3578.27,2171.2942,1,1
18302,25-06-2011,3578.27,2171.2942,1,1
13844,26-06-2011,3578.27,2171.2942,1,1
29059,26-06-2011,3578.27,2171.2942,1,1
29106,26-06-2011,3578.27,2171.2942,1,1
28844,26-06-2011,3578.27,2171.2942,1,1
12373,27-06-2011,3578.27,2171.2942,1,1
14137,27-06-2011,3578.27,2171.2942,1,1
14831,27-06-2011,3578.27,2171.2942,1,1
19387,27-06-2011,699.0982,413.1463,1,1
28869,27-06-2011,3578.27,2171.2942,1,1
22268,27-06-2011,3578.27,2171.2942,1,1
14650,27-06-2011,699.0982,413.1463,1,1
18483,27-06-2011,3578.27,2171.2942,1,1
25705,27-06-2011,699.0982,413.1463,1,1
11360,27-06-2011,3399.99,1912.1544,1,1
14770,28-06-2011,3578.27,2171.2942,1,1
28826,28-06-2011,3578.27,2171.2942,1,1
18494,28-06-2011,3578.27,2171.2942,1,1
18691,28-06-2011,3578.27,2171.2942,1,1
18332,28-06-2011,3578.27,2171.2942,1,1
11358,28-06-2011,3374.99,1898.0944,1,1
11447,28-06-2011,3374.99,1898.0944,1,1
13807,28-06-2011,3578.27,2171.2942,1,1
29475,29-06-2011,3399.99,1912.1544,1,1
29070,29-06-2011,3578.27,2171.2942,1,1
25962,29-06-2011,3399.99,1912.1544,1,1
28871,29-06-2011,3578.27,2171.2942,1,1
18702,29-06-2011,3578.27,2171.2942,1,1
18331,29-06-2011,3578.27,2171.2942,1,1
11450,29-06-2011,3374.99,1898.0944,1,1
14792,30-06-2011,3578.27,2171.2942,1,1
14139,30-06-2011,3578.27,2171.2942,1,1
29138,30-06-2011,3578.27,2171.2942,1,1
28822,30-06-2011,3578.27,2171.2942,1,1
28839,30-06-2011,3578.27,2171.2942,1,1
28846,30-06-2011,3578.27,2171.2942,1,1
25704,30-06-2011,699.0982,413.1463,1,1
12494,01-07-2011,3578.27,2171.2942,1,1
29255,01-07-2011,3578.27,2171.2942,1,1
14657,01-07-2011,699.0982,413.1463,1,1
26782,01-07-2011,699.0982,413.1463,1,1
11455,01-07-2011,3374.99,1898.0944,1,1
14947,02-07-2011,3578.27,2171.2942,1,1
29143,02-07-2011,3578.27,2171.2942,1,1
18746,02-07-2011,3578.27,2171.2942,1,1
18747,02-07-2011,3578.27,2171.2942,1,1
11388,03-07-2011,3374.99,1898.0944,1,1
11398,03-07-2011,3399.99,1912.1544,1,1
25977,03-07-2011,3374.99,1898.0944,1,1
29170,03-07-2011,3578.27,2171.2942,1,1
18909,03-07-2011,3578.27,2171.2942,1,1
18899,03-07-2011,3578.27,2171.2942,1,1
18906,03-07-2011,3578.27,2171.2942,1,1
22785,03-07-2011,3578.27,2171.2942,1,1
11394,04-07-2011,3399.99,1912.1544,1,1
12483,04-07-2011,3578.27,2171.2942,1,1
29151,04-07-2011,3578.27,2171.2942,1,1
29167,04-07-2011,3578.27,2171.2942,1,1
29174,04-07-2011,3578.27,2171.2942,1,1
19428,05-07-2011,699.0982,413.1463,1,1
22748,05-07-2011,3578.27,2171.2942,1,1
29274,05-07-2011,3578.27,2171.2942,1,1
29140,06-07-2011,3578.27,2171.2942,1,1
29142,06-07-2011,3578.27,2171.2942,1,1
22765,06-07-2011,3578.27,2171.2942,1,1
19987,06-07-2011,3374.99,1898.0944,1,1
29275,06-07-2011,3578.27,2171.2942,1,1
22975,06-07-2011,3578.27,2171.2942,1,1
14937,07-07-2011,3578.27,2171.2942,1,1
18710,07-07-2011,3578.27,2171.2942,1,1
25713,07-07-2011,699.0982,413.1463,1,1
20558,07-07-2011,699.0982,413.1463,1,1
29141,08-07-2011,3578.27,2171.2942,1,1
29146,08-07-2011,3578.27,2171.2942,1,1
25984,08-07-2011,3374.99,1898.0944,1,1
29204,08-07-2011,3578.27,2171.2942,1,1
14727,08-07-2011,699.0982,413.1463,1,1
18722,08-07-2011,3578.27,2171.2942,1,1
18740,08-07-2011,3578.27,2171.2942,1,1
11751,08-07-2011,3399.99,1912.1544,1,1
29169,09-07-2011,3578.27,2171.2942,1,1
29236,09-07-2011,3578.27,2171.2942,1,1
22971,09-07-2011,3578.27,2171.2942,1,1
18725,09-07-2011,3578.27,2171.2942,1,1
18708,09-07-2011,3578.27,2171.2942,1,1
12480,10-07-2011,3578.27,2171.2942,1,1
29158,10-07-2011,3578.27,2171.2942,1,1
18726,10-07-2011,3578.27,2171.2942,1,1
11759,10-07-2011,3374.99,1898.0944,1,1
14975,11-07-2011,3578.27,2171.2942,1,1
25979,11-07-2011,3399.99,1912.1544,1,1
25985,11-07-2011,3374.99,1898.0944,1,1
29163,11-07-2011,3578.27,2171.2942,1,1
22895,11-07-2011,3578.27,2171.2942,1,1
29264,11-07-2011,3578.27,2171.2942,1,1
19084,11-07-2011,3578.27,2171.2942,1,1
18735,11-07-2011,3578.27,2171.2942,1,1
11452,11-07-2011,3374.99,1898.0944,1,1
12468,12-07-2011,3578.27,2171.2942,1,1
12485,12-07-2011,3578.27,2171.2942,1,1
29222,12-07-2011,3578.27,2171.2942,1,1
22901,12-07-2011,3578.27,2171.2942,1,1
29278,12-07-2011,3578.27,2171.2942,1,1
19093,12-07-2011,3578.27,2171.2942,1,1
18716,12-07-2011,3578.27,2171.2942,1,1
14950,13-07-2011,3578.27,2171.2942,1,1
29166,13-07-2011,3578.27,2171.2942,1,1
14656,13-07-2011,699.0982,413.1463,1,1
14941,14-07-2011,3578.27,2171.2942,1,1
25980,14-07-2011,3399.99,1912.1544,1,1
29202,14-07-2011,3578.27,2171.2942,1,1
29276,14-07-2011,3578.27,2171.2942,1,1
19089,14-07-2011,3578.27,2171.2942,1,1
18767,14-07-2011,3578.27,2171.2942,1,1
18900,14-07-2011,3578.27,2171.2942,1,1
11465,14-07-2011,3399.99,1912.1544,1,1
11750,14-07-2011,3399.99,1912.1544,1,1
28419,15-07-2011,3399.99,1912.1544,1,1
11400,15-07-2011,3374.99,1898.0944,1,1
14984,15-07-2011,3578.27,2171.2942,1,1
25978,15-07-2011,3374.99,1898.0944,1,1
18721,15-07-2011,3578.27,2171.2942,1,1
25714,15-07-2011,699.0982,413.1463,1,1
11453,15-07-2011,3374.99,1898.0944,1,1
22881,16-07-2011,3578.27,2171.2942,1,1
19083,16-07-2011,3578.27,2171.2942,1,1
18706,16-07-2011,3578.27,2171.2942,1,1
18738,16-07-2011,3578.27,2171.2942,1,1
18766,16-07-2011,3578.27,2171.2942,1,1
11462,16-07-2011,3374.99,1898.0944,1,1
11754,16-07-2011,3399.99,1912.1544,1,1
18008,17-07-2011,699.0982,413.1463,1,1
29157,17-07-2011,3578.27,2171.2942,1,1
29198,17-07-2011,3578.27,2171.2942,1,1
29238,17-07-2011,3578.27,2171.2942,1,1
29254,17-07-2011,3578.27,2171.2942,1,1
18903,17-07-2011,3578.27,2171.2942,1,1
11456,17-07-2011,3399.99,1912.1544,1,1
11457,17-07-2011,3374.99,1898.0944,1,1
15046,18-07-2011,3578.27,2171.2942,1,1
